ID,Acc,condition,block,trialType,foreperiod,RT,counterbalance,extFixationDuration,action_trigger.rt,oneBackFP,twoBackFP,oneBacktrialType,twoBacktrialType,oneBackEffect,numOneBackFPDiff,oneBackFPDiff,numForeperiod,numOneBackFP,logFP,logOneBackFP,logRT,invRT,RTzscore,logRTzscore
002,1,external,0,go,1200,292.5,external-action,1264.15456,NA,1800,1800,no-go,go,NA,-600,no-go,1200,1800,3.0791812460476247,3.255272505103306,2.466125870418199,0.003418803418803419,-0.6802532598913514,-0.6819954334824729
002,1,external,0,go,1800,337.9,external-action,1624.477178,NA,1200,1800,go,no-go,45.39999999999999,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.5287881917748964,0.0029594554601953243,0.24649648189925474,0.32814592264845455
002,1,external,0,go,1200,361.4,external-action,1542.987715,NA,1800,1200,go,go,23.50000000000002,-600,-1,1200,1800,3.0791812460476247,3.255272505103306,2.557988148224913,0.0027670171555063644,0.7262017447203838,0.798860747263413
002,1,external,0,go,1800,421.5,external-action,1665.338218,NA,1200,1800,go,go,60.09999999999999,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.624797578960761,0.002372479240806643,1.9530224381480374,1.875855143651696
002,1,external,0,go,1800,293.9,external-action,1392.389796,NA,600,1800,no-go,go,NA,1200,no-go,1800,600,3.255272505103306,2.7781512503836434,2.4681995860726125,0.0034025178632187823,-0.651675074021157,-0.6485663185370676
002,1,external,0,go,1200,307.3,external-action,1650.881154,NA,1200,1800,no-go,go,NA,0,no-go,1200,1200,3.0791812460476247,3.0791812460476247,2.4875625602563782,0.0032541490400260333,-0.3781410092635764,-0.3364275311886348
002,1,external,0,go,1200,305.5,external-action,1364.267336,NA,1200,1200,go,no-go,-1.8000000000000198,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.485011214578573,0.0032733224222585926,-0.41488439109668435,-0.37755623065487776
002,1,external,0,go,1200,407.9,external-action,1363.529432,NA,1200,1200,go,go,102.4,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.6105537053170944,0.002451581269919098,1.6754057754090008,1.6462382777672133
002,1,external,0,go,600,403.3,external-action,1670.20767,NA,1200,1200,go,go,-4.599999999999991,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.605628222007619,0.002479543763947434,1.581506021835504,1.5668375424910348
002,1,external,0,go,1200,392.7,external-action,1357.4089920000001,NA,600,1200,go,go,-10.599999999999989,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.594060901270418,0.002546473134708429,1.3651283288183134,1.380367766024184
002,1,external,0,go,600,305,external-action,1281.465408,NA,1200,600,go,go,-87.7,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.484299839346786,0.003278688524590164,-0.4250908860503254,-0.38902388020563605
002,1,external,0,go,1200,246.60000000000002,external-action,1356.316153,NA,600,1200,go,go,-58.39999999999998,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.3919930722597127,0.0040551500405515,-1.6172094966355988,-1.8770454036124151
002,1,external,0,go,1200,303.09999999999997,external-action,1564.236672,NA,1200,600,go,go,56.499999999999964,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.481585936367622,0.0032992411745298585,-0.4638755668741621,-0.4327730675390437
002,1,external,0,go,1800,352.7,external-action,1706.669561,NA,1200,1200,no-go,go,NA,600,no-go,1800,1200,3.255272505103306,3.0791812460476247,2.5474054596674898,0.002835270768358378,0.5486087325270298,0.628263630216705
002,1,external,0,go,600,447.2,external-action,1408.0155,NA,1800,1200,go,no-go,94.49999999999996,-1200,-1,600,1800,2.7781512503836434,3.255272505103306,2.650501794878367,0.0022361359570661895,2.477636278765187,2.290217250945657
002,1,external,0,go,600,479,external-action,1560.5409240000001,NA,600,1800,go,go,31.799999999999986,0,0,600,600,2.7781512503836434,2.7781512503836434,2.680335513414563,0.0020876826722338203,3.1267693578167575,2.7711485705665
002,1,external,0,go,1800,303.9,external-action,1377.828884,NA,600,600,no-go,go,NA,1200,no-go,1800,600,3.255272505103306,2.7781512503836434,2.482730700079943,0.003290556103981573,-0.4475451749483362,-0.41431902460260545
002,1,external,0,go,1800,303.8,external-action,1269.419036,NA,1800,600,go,no-go,-0.099999999999989,0,0,1800,1800,3.255272505103306,3.255272505103306,2.4825877695267677,0.0032916392363396972,-0.4495864739390637,-0.41662312154142045
002,1,external,0,go,1200,302.09999999999997,external-action,1665.24307,NA,1800,1800,no-go,go,NA,-600,no-go,1200,1800,3.0791812460476247,3.255272505103306,2.48015072527328,0.0033101621979476996,-0.48428855678144417,-0.45590923692734375
002,1,external,0,go,600,352.8,external-action,1562.624217,NA,1200,1800,go,no-go,50.700000000000024,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.547528576459782,0.002834467120181406,0.5506500315177585,0.6302483215086306
002,1,external,0,go,600,337.5,external-action,1578.4808910000002,NA,600,1200,go,go,-15.29999999999998,0,0,600,600,2.7781512503836434,2.7781512503836434,2.5282737771670436,0.002962962962962963,0.23833128593634237,0.3198533561054423
002,1,external,0,go,600,374.40000000000003,external-action,1274.832517,NA,1200,600,no-go,go,NA,-600,no-go,600,1200,2.7781512503836434,3.0791812460476247,2.5733358400660675,0.0026709401709401706,0.991570613515052,1.0462715982220372
002,1,external,0,go,600,380.09999999999997,external-action,1357.4516700000001,NA,600,1200,go,no-go,5.699999999999981,0,0,600,600,2.7781512503836434,2.7781512503836434,2.5798978696031036,0.0026308866087871616,1.1079246559865585,1.1520541047107535
002,1,external,0,go,1200,294.9,external-action,1285.9226560000002,NA,600,600,go,go,-85.2,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.469674772551798,0.00339097999321804,-0.631262084113875,-0.6247857301648618
002,1,external,0,go,1800,323.6,external-action,1620.7989810000001,NA,1200,600,go,go,28.7,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.5100085129402347,0.0030902348578491965,-0.045409273774878155,0.025410086582576926
002,1,external,0,go,600,289.8,external-action,1457.523277,NA,1800,1800,no-go,go,NA,-1200,no-go,600,1800,2.7781512503836434,3.255272505103306,2.462098381135156,0.003450655624568668,-0.7353683326410129,-0.7469201505707143
002,1,external,0,go,1200,402.3,external-action,1632.744449,NA,1200,600,no-go,go,NA,0,no-go,1200,1200,3.0791812460476247,3.0791812460476247,2.6045500325712614,0.002485707183693761,1.5610930319282217,1.5494567031632287
002,1,external,0,go,1200,304.9,external-action,1430.515742,NA,600,1800,go,no-go,NA,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.484157424365381,0.003279763857002296,-0.4271321850410541,-0.3913196659239948
002,1,external,0,go,600,359.59999999999997,external-action,1579.02908,NA,1200,600,go,go,54.699999999999974,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.5558196830611912,0.0027808676307007787,0.6894583628872758,0.76390423282572
002,1,external,0,go,1800,324.2,external-action,1503.012088,NA,600,1200,go,go,-35.399999999999984,1200,1,1800,600,3.255272505103306,2.7781512503836434,2.510813010512496,0.0030845157310302285,-0.0331614798305096,0.03837890502168363
002,1,external,0,go,1800,272.2,external-action,1674.111422,NA,1800,600,go,go,-51.99999999999999,0,0,1800,1800,3.255272505103306,3.255272505103306,2.4348881208673157,0.0036737692872887582,-1.0946369550091781,-1.1855602872992919
002,1,external,0,go,600,372.7,external-action,1502.767554,NA,1800,1800,go,go,100.49999999999997,-1200,-1,600,1800,2.7781512503836434,3.255272505103306,2.57135939275384,0.002683123155352831,0.9568685306726715,1.0144104873492015
002,1,external,0,go,1800,355.4,external-action,1615.4753349999999,NA,1800,600,no-go,no-go,NA,0,no-go,1800,1800,3.255272505103306,3.255272505103306,2.550717423469283,0.002813731007315701,0.6037238052766912,0.6816537940945432
002,1,external,0,go,1800,354.5,external-action,1269.4805039999999,NA,1800,1800,go,no-go,-0.9000000000000099,0,0,1800,1800,3.255272505103306,3.255272505103306,2.5496162395190853,0.0028208744710860366,0.5853521143601378,0.663902274126583
002,1,external,1,go,1800,303,external-action,1611.250324,NA,600,1200,go,no-go,-82.40000000000003,1200,1,1800,600,3.255272505103306,2.7781512503836434,2.481442628502305,0.0033003300330033004,-0.46591686586488956,-0.4350832468985308
002,1,external,1,go,1800,321.5,external-action,1350.448128,NA,1800,600,go,go,18.50000000000001,0,0,1800,1800,3.255272505103306,3.255272505103306,2.5071809772602407,0.003110419906687403,-0.088276552580171,-0.02017090474455829
002,1,external,1,go,600,394.2,external-action,1265.26967,NA,1800,1800,go,go,72.69999999999999,-1200,-1,600,1800,2.7781512503836434,3.255272505103306,2.5957166199434245,0.0025367833587011668,1.3957478136792363,1.407058604625605
002,1,external,1,go,1200,291.6,external-action,1729.81374,NA,600,1800,go,go,-102.59999999999995,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.4647875196459372,0.003429355281207133,-0.6986249508079049,-0.7035701762433727
002,1,external,1,go,1800,320.79999999999995,external-action,1546.277189,NA,1200,600,go,go,29.199999999999942,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.506234359612126,0.0031172069825436415,-0.1025656455152694,-0.03543075490811947
002,1,external,1,go,1200,322.29999999999995,external-action,1291.524557,NA,1800,1200,go,go,1.5,-600,-1,1200,1800,3.0791812460476247,3.255272505103306,2.5082603055123345,0.0031026993484331374,-0.07194616065434627,-0.002771707257535915
002,1,external,1,go,1800,276.8,external-action,1602.298749,NA,1200,1800,go,go,-45.49999999999998,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.44216608578472,0.0036127167630057803,-1.00073720143568,-1.0682366198645799
002,1,external,1,go,1800,329.7,external-action,1535.6306550000002,NA,1800,1200,go,go,52.900000000000006,0,0,1800,1800,3.255272505103306,3.255272505103306,2.518118947143153,0.0030330603579011226,0.07910996465954187,0.15615348751582336
002,1,external,1,go,1800,272.6,external-action,1717.059242,NA,1800,1800,go,go,-57.09999999999998,0,0,1800,1800,3.255272505103306,3.255272505103306,2.435525851498655,0.003668378576669112,-1.0864717590462645,-1.175279817778857
002,1,external,1,go,600,318.09999999999997,external-action,1577.039591,NA,1800,1800,go,go,45.49999999999998,-1200,-1,600,1800,2.7781512503836434,3.255272505103306,2.502563669107363,0.003143665513989312,-0.1576807182649308,-0.09460373484467717
002,1,external,1,go,1200,321.29999999999995,external-action,1289.019248,NA,600,1800,go,go,3.19999999999998,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.506910725551518,0.0031123560535325245,-0.09235915056162834,-0.024527468970641154
002,1,external,1,go,600,305,external-action,1362.137291,NA,1200,600,go,go,-16.299999999999983,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.484299839346786,0.003278688524590164,-0.4250908860503254,-0.38902388020563605
002,1,external,1,go,1200,372.40000000000003,external-action,1546.8647330000001,NA,600,1200,go,go,67.40000000000002,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.571009672309305,0.002685284640171858,0.9507446337004879,1.0087728557316622
002,1,external,1,go,1200,291.5,external-action,1455.1447500000002,NA,1200,600,go,go,-80.90000000000003,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.464638559095033,0.003430531732418525,-0.7006662497986336,-0.7059714791259143
002,1,external,1,go,1200,333.2,external-action,1543.59808,NA,1200,1200,go,go,41.70000000000001,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.52270499273475,0.003001200480192077,0.15055542933502916,0.23008235278724784
002,1,external,1,go,1200,303,external-action,1649.0506819999998,NA,1200,1200,go,go,-30.200000000000003,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.481442628502305,0.0033003300330033004,-0.46591686586488956,-0.4350832468985308
002,1,external,1,go,600,319.5,external-action,1314.051093,NA,1200,1200,go,go,16.50000000000001,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.504470862494419,0.003129890453834116,-0.12910253239473518,-0.06385902458349908
002,1,external,1,go,600,371.09999999999997,external-action,1690.125569,NA,1200,600,no-go,go,69.5,-600,no-go,600,1200,2.7781512503836434,3.0791812460476247,2.569490954348783,0.0026946914578280788,0.9242077468210197,0.9842905226963226
002,1,external,1,go,1800,319,external-action,1278.420662,NA,600,1200,go,no-go,-52.09999999999998,1200,1,1800,600,3.255272505103306,2.7781512503836434,2.503790683057181,0.003134796238244514,-0.13930902734837622,-0.07482378561162689
002,1,external,1,go,1800,335.2,external-action,1288.550972,NA,1800,600,go,go,16.19999999999999,0,0,1800,1800,3.255272505103306,3.255272505103306,2.525304009958239,0.0029832935560859188,0.19138140914959334,0.2719795363881885
002,1,external,1,go,1800,357.9,external-action,1580.51024,NA,600,600,no-go,no-go,NA,1200,no-go,1800,600,3.255272505103306,2.7781512503836434,2.553761698390004,0.002794076557697681,0.6547562800448965,0.730728707539705
002,1,external,1,go,1200,335.1,external-action,1475.371075,NA,600,1200,go,no-go,NA,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.5251744278352715,0.0029841838257236644,0.18934011015886582,0.2698906214135974
002,1,external,1,go,600,304.09999999999997,external-action,1728.869068,NA,600,1200,no-go,go,NA,0,no-go,600,600,2.7781512503836434,2.7781512503836434,2.483016420144132,0.0032883919763235783,-0.44346257696687996,-0.40971310438029507
002,1,external,1,go,1800,285.9,external-action,1433.482164,NA,600,600,go,no-go,-18.199999999999992,1200,1,1800,600,3.255272505103306,2.7781512503836434,2.456214155357989,0.003497726477789437,-0.8149789932794137,-0.8417761928882871
002,1,external,1,go,1200,324.40000000000003,external-action,1588.567258,NA,1800,600,go,go,38.50000000000003,-600,-1,1200,1800,3.0791812460476247,3.255272505103306,2.5110808455391185,0.0030826140567200983,-0.029078881849052256,0.04269651137832926
002,1,external,1,go,1800,327.1,external-action,1718.356438,NA,1200,1800,go,go,2.69999999999998,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.5146805441249818,0.0030571690614490978,0.026036190900609144,0.1007250735582698
002,1,external,1,go,1200,337.6,external-action,1307.796083,NA,1800,1200,go,go,10.500000000000009,-600,-1,1200,1800,3.0791812460476247,3.255272505103306,2.5284024379536176,0.002962085308056872,0.24037258492707103,0.3219274187736756
002,1,external,1,go,600,341.5,external-action,1473.206073,NA,1200,1800,go,go,3.9000000000000097,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.5333907080175515,0.0029282576866764276,0.3199832455654707,0.40234030131670206
002,1,external,1,go,600,338.8,external-action,1410.787478,NA,600,1200,go,go,-2.70000000000003,0,0,600,600,2.7781512503836434,2.7781512503836434,2.5299434016586693,0.0029515938606847697,0.2648681728158093,0.34676836199230776
002,1,external,1,go,1800,309.40000000000003,external-action,1473.41516,NA,1200,600,no-go,go,NA,600,no-go,1800,1200,3.255272505103306,3.0791812460476247,2.490520309363349,0.003232062055591467,-0.3352737304582835,-0.2887474480170759
002,1,external,1,go,600,313.3,external-action,1394.442409,NA,1800,1200,go,no-go,3.9000000000000097,-1200,-1,600,1800,2.7781512503836434,3.255272505103306,2.4959603948817053,0.0031918289179699967,-0.25566306981988385,-0.20105112199525774
002,1,external,1,go,600,307.7,external-action,1742.887305,NA,600,1800,go,go,-5.60000000000004,0,0,600,600,2.7781512503836434,2.7781512503836434,2.488127496247458,0.0032499187520311995,-0.36997581330066404,-0.32732054000475785
002,1,external,1,go,1200,329.7,external-action,1358.282,NA,600,600,go,go,22.00000000000002,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.518118947143153,0.0030330603579011226,0.07910996465954187,0.15615348751582336
002,1,external,1,go,600,304.20000000000005,external-action,1577.02973,NA,1200,600,go,go,-25.49999999999996,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.4831592097169795,0.0032873109796186712,-0.44142127797615016,-0.4074112801000168
002,1,external,1,go,1200,336.1,external-action,1405.912501,NA,1800,600,no-go,go,NA,-600,no-go,1200,1800,3.0791812460476247,3.255272505103306,2.5264685124694775,0.002975304968759298,0.20975310006614792,0.2907517765550407
002,1,external,1,go,600,336.3,external-action,1748.087843,NA,600,1200,go,go,NA,0,0,600,600,2.7781512503836434,2.7781512503836434,2.5267268673146357,0.002973535533749628,0.2138356980476041,0.29491655864419397
002,1,external,1,go,1800,326.29999999999995,external-action,1664.353258,NA,1800,600,go,go,NA,0,0,1800,1800,3.255272505103306,3.255272505103306,2.513617073787875,0.003064664419246093,0.009705798974782081,0.08358151192072577
002,1,external,1,go,1200,287.1,external-action,1623.517475,NA,1800,1800,go,go,-39.19999999999996,-600,-1,1200,1800,3.0791812460476247,3.255272505103306,2.458033192496506,0.003483106931382793,-0.7904834053906743,-0.8124525961531003
002,1,external,1,go,1800,286.6,external-action,1510.5104410000001,NA,1200,1800,go,go,-0.5,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.4572761860613257,0.003489183531053733,-0.8006899003443153,-0.8246558387154084
002,1,external,1,go,1200,320.90000000000003,external-action,1619.4123730000001,NA,1200,1800,go,no-go,NA,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.506369717095504,0.003116235587410408,-0.10052434652453955,-0.03324873884389111
002,1,external,1,go,1800,301.5,external-action,1276.642047,NA,1200,1200,go,go,-19.400000000000027,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.47928731647617,0.003316749585406302,-0.4965363507258127,-0.4698277275661377
002,1,external,1,go,600,355.4,external-action,1546.213934,NA,1800,1200,go,go,53.900000000000006,-1200,-1,600,1800,2.7781512503836434,3.255272505103306,2.550717423469283,0.002813731007315701,0.6037238052766912,0.6816537940945432
002,1,external,1,go,1200,288.2,external-action,1314.7167399999998,NA,600,1800,go,go,-67.19999999999999,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.4596939764779706,0.003469812630117974,-0.7680291164926647,-0.7856801027798129
002,1,external,1,go,1200,275.5,external-action,1653.587548,NA,1200,600,go,go,-12.69999999999998,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.4401216031878037,0.003629764065335753,-1.027274088315147,-1.1011944863834278
002,1,external,1,go,1200,287.2,external-action,1374.037493,NA,1200,1200,go,go,11.69999999999998,0,0,1200,1200,3.0791812460476247,3.0791812460476247,2.4581844355702627,0.0034818941504178276,-0.7884421063999467,-0.8100144981011608
002,1,external,1,go,1800,303,external-action,1286.533241,NA,1200,1800,no-go,no-go,NA,600,no-go,1800,1200,3.255272505103306,3.0791812460476247,2.481442628502305,0.0033003300330033004,-0.46591686586488956,-0.4350832468985308
002,1,external,1,go,1200,291.8,external-action,1409.7236010000001,NA,1800,1200,go,no-go,-11.199999999999982,-600,-1,1200,1800,3.0791812460476247,3.255272505103306,2.4650852875574327,0.003427004797806717,-0.6945423528264487,-0.6987700399666117
002,1,external,1,go,1800,273.1,external-action,1575.6721440000001,NA,1200,1800,go,go,-18.699999999999992,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.4363217001397333,0.0036616623947272058,-1.0762652640926236,-1.16245042352457
002,1,external,1,go,1800,287.4,external-action,1660.4063,NA,1800,1200,go,go,14.29999999999998,0,0,1800,1800,3.255272505103306,3.255272505103306,2.4584867637982066,0.003479471120389701,-0.7843595084184906,-0.8051408477230723
002,1,external,1,go,600,367.3,external-action,1553.482231,NA,1800,1800,go,go,79.90000000000002,-1200,-1,600,1800,2.7781512503836434,3.255272505103306,2.5650209283452936,0.002722570106180234,0.8466383851733488,0.9122319389837538
002,1,external,1,go,1800,406.7,external-action,1506.059098,NA,600,1800,go,go,39.39999999999999,1200,1,1800,600,3.255272505103306,2.7781512503836434,2.6092741724045876,0.0024588148512417014,1.6509101875202625,1.6256117021238319
002,1,external,1,go,600,387.7,external-action,1280.3700529999999,NA,1800,600,no-go,go,NA,-1200,no-go,600,1800,2.7781512503836434,3.255272505103306,2.58849580100721,0.0025793139025019345,1.2630633792819028,1.2906561529659661
002,1,external,1,go,600,367.70000000000005,external-action,1497.5822839999998,NA,1800,600,no-go,no-go,NA,-1200,no-go,600,1800,2.7781512503836434,3.255272505103306,2.5654936298688624,0.002719608376393799,0.8548035811362623,0.9198520741419277
002,1,external,1,go,1200,305.59999999999997,external-action,1295.402298,NA,600,1800,go,no-go,-62.10000000000004,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.485153349903652,0.003272251308900524,-0.4128430921059569,-0.3752649531068896
002,1,action,2,go,1800,384.1,external-action,NA,229.3,1800,1200,no-go,go,NA,0,no-go,1800,1800,3.255272505103306,3.255272505103306,2.5844443071651764,0.0026034886748242643,1.189576615615688,1.2253444729110357
002,1,action,2,go,1800,304.8,external-action,NA,525.6999999999999,1800,1800,go,no-go,-79.29999999999998,0,0,1800,1800,3.255272505103306,3.255272505103306,2.4840149626675627,0.0032808398950131233,-0.42917348403178157,-0.39361620472937175
002,1,action,2,go,1200,420.70000000000005,external-action,NA,732.8,1800,1800,go,go,115.9,-600,-1,1200,1800,3.0791812460476247,3.255272505103306,2.6239725120169965,0.0023769907297361537,1.9366920462222128,1.8625547388242245
002,1,action,2,go,600,385.79999999999995,external-action,NA,387,1200,1800,go,go,-34.90000000000004,-600,-1,600,1200,2.7781512503836434,3.0791812460476247,2.586362223307866,0.0025920165889061694,1.2242786984580663,1.2562620382258203
002,1,action,2,go,600,258.6,external-action,NA,534.8000000000001,600,1200,go,go,-127.19999999999997,0,0,600,600,2.7781512503836434,2.7781512503836434,2.4126285205443754,0.003866976024748646,-1.3722536177482136,-1.544393831450208
002,1,action,2,go,1800,407.8,external-action,NA,319.40000000000003,1200,600,no-go,go,NA,600,no-go,1800,1200,3.255272505103306,3.0791812460476247,2.6104472214421213,0.0024521824423737125,1.6733644764182731,1.6445217156682903
002,1,action,2,go,600,451.40000000000003,external-action,NA,939.3000000000001,1800,1200,go,no-go,43.60000000000003,-1200,-1,600,1800,2.7781512503836434,3.255272505103306,2.6545615547417434,0.002215330084182543,2.5633708363757726,2.355662182527636
002,1,action,2,go,600,307.2,external-action,NA,502.49999999999994,600,1800,go,go,-144.20000000000005,0,0,600,600,2.7781512503836434,2.7781512503836434,2.4874212113594742,0.0032552083333333335,-0.38018230825430505,-0.3387061312040001
002,1,action,2,go,1200,289.3,external-action,NA,400.8,600,600,go,go,-17.89999999999997,600,1,1200,600,3.0791812460476247,2.7781512503836434,2.461348433647983,0.0034566194262011752,-0.7455748275946539,-0.7590096001046327
002,1,action,2,go,1800,354.4,external-action,NA,351.5,1200,600,go,go,65.1,600,1,1800,1200,3.255272505103306,3.0791812460476247,2.5494937132150133,0.0028216704288939053,0.5833108153694091,0.6619271017378596
