ID,foreperiod,logFP,condition,oneBackFP,twoBackFP,oneBackFPDiff,oneBacktrialType,block,counterbalance,meanRT,meanLogRT,meanRTzscore,meanInvRT,meanSeqEff,numForeperiod,numOneBackFP,numOneBackFPDiff,numLogFP,squaredNumForeperiod,squaredNumOneBackFPDiff,squaredNumLogFP,scaledNumForeperiod,squaredScaledNumForeperiod,scaledNumOneBackFP,scaledNumOneBackFPDiff,squaredScaledNumOneBackFPDiff
002,600,2.7781512503836434,external,1800,1200,-1,go,1,external-action,334.35,2.523338909175494,0.1740303677284037,0.003002779962642849,28.90000000000001,600,1800,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,external,1800,1800,no-go,no-go,0,external-action,289.8,2.462098381135156,-0.7353683326410129,0.003450655624568668,NA,600,1800,NA,2.77815125038364,360000,NA,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,NA,NA
002,600,2.7781512503836434,external,1800,1800,-1,go,0,external-action,356.45,2.5515468510151953,0.6251574446793376,0.00281128526962233,67.35,600,1800,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,external,1800,1800,-1,go,1,external-action,359.8666666666667,2.554433739132027,0.6949018268625514,0.0028010063262902374,66.03333333333333,600,1800,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,600,600,0,go,2,external-action,334.3666666666667,2.5167986688048614,0.17437058422685867,0.0030957333428909425,NA,600,600,0,2.77815125038364,360000,0,7.718124370008182,-1.2337749621904985,1.5222006573281661,-1.2260862349260744,-3.8294318700518386e-4,1.4664548447368722e-7
002,600,2.7781512503836434,action,600,600,0,go,3,external-action,311.7,2.49373680227684,-0.2883238536715357,0.003208213025344883,18.099999999999948,600,600,0,2.77815125038364,360000,0,7.718124370008182,-1.2337749621904985,1.5222006573281661,-1.2260862349260744,-3.8294318700518386e-4,1.4664548447368722e-7
002,600,2.7781512503836434,action,600,1200,0,go,2,external-action,258.6,2.4126285205443754,-1.3722536177482136,0.003866976024748646,-127.19999999999997,600,600,0,2.77815125038364,360000,0,7.718124370008182,-1.2337749621904985,1.5222006573281661,-1.2260862349260744,-3.8294318700518386e-4,1.4664548447368722e-7
002,600,2.7781512503836434,action,600,1200,0,go,3,external-action,323.93333333333334,2.509469284647508,-0.03860494380578413,0.003101337014834973,NA,600,600,0,2.77815125038364,360000,0,7.718124370008182,-1.2337749621904985,1.5222006573281661,-1.2260862349260744,-3.8294318700518386e-4,1.4664548447368722e-7
002,600,2.7781512503836434,action,600,1800,0,go,2,external-action,311.45,2.4933478966258456,-0.2934271011483562,0.0032113862382536166,-92.20000000000003,600,600,0,2.77815125038364,360000,0,7.718124370008182,-1.2337749621904985,1.5222006573281661,-1.2260862349260744,-3.8294318700518386e-4,1.4664548447368722e-7
002,600,2.7781512503836434,action,600,1800,0,go,3,external-action,322.1,2.5078697984622202,-0.07602875863580187,0.003106355298187445,NA,600,600,0,2.77815125038364,360000,0,7.718124370008182,-1.2337749621904985,1.5222006573281661,-1.2260862349260744,-3.8294318700518386e-4,1.4664548447368722e-7
002,600,2.7781512503836434,action,1200,600,-1,go,3,external-action,312.1,2.4899942276224305,-0.28015865770862214,0.0032681750744947046,14.400000000000023,600,1200,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,-0.001072456798535992,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1200,1200,-1,go,2,external-action,372.2,2.570776368794748,0.9466620357190305,0.0026867275658248257,75.69999999999999,600,1200,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,-0.001072456798535992,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1200,1200,-1,go,3,external-action,322,2.507855871695831,-0.07807005762652997,0.003105590062111801,14.900000000000022,600,1200,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,-0.001072456798535992,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1200,1800,no-go,no-go,3,external-action,452.79999999999995,2.655906418180215,2.591949022245966,0.002208480565371025,134.39999999999998,600,1200,NA,2.77815125038364,360000,NA,7.718124370008182,-1.2337749621904985,1.5222006573281661,-0.001072456798535992,NA,NA
002,600,2.7781512503836434,action,1200,1800,-1,go,2,external-action,385.79999999999995,2.586362223307866,1.2242786984580663,0.0025920165889061694,-34.90000000000004,600,1200,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,-0.001072456798535992,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1200,1800,-1,go,3,external-action,344.2,2.5368108659915416,0.37509831831513213,0.002905287623474724,37.60000000000002,600,1200,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,-0.001072456798535992,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1800,600,-1,go,3,external-action,403,2.6053050461411096,1.575382124863319,0.0024813895781637717,117.9,600,1800,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1800,1200,-1,go,2,external-action,416.43333333333334,2.6187216536381617,1.8495966226178084,0.0024103953577015117,NA,600,1800,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1800,1200,-1,go,3,external-action,423.8,2.6268665264822717,1.9999723149347866,0.0023628050990203778,NA,600,1800,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1800,1800,-1,go,2,external-action,355.9,2.551327988003846,0.6139303002303322,0.002809778027535825,-82.00000000000001,600,1800,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,-1.2219717097335416,1.493214859389115
002,600,2.7781512503836434,action,1800,1800,-1,go,3,external-action,360.65,2.556069143201422,0.7108920022899222,0.0027857853496965875,76.09999999999997,600,1800,-1,2.77815125038364,360000,1,7.718124370008182,-1.2337749621904985,1.5222006573281661,1.2239413213290025,-1.2219717097335416,1.493214859389115
002,1200,3.0791812460476247,external,600,600,1,go,0,external-action,282.4,2.4504388285541574,-0.886424457954901,0.0035480279736375495,-47.90000000000003,1200,600,1,3.07918124604762,1440000,1,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-1.2260862349260744,1.2212058233595313,1.4913436630072308
002,1200,3.0791812460476247,external,600,600,1,go,1,external-action,329.7,2.518118947143153,0.07910996465954187,0.0030330603579011226,22.00000000000002,1200,600,1,3.07918124604762,1440000,1,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-1.2260862349260744,1.2212058233595313,1.4913436630072308
002,1200,3.0791812460476247,external,600,1200,1,go,0,external-action,307.275,2.481305925778602,-0.37865133401125883,0.003346597937356666,-40.62499999999999,1200,600,1,3.07918124604762,1440000,1,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-1.2260862349260744,1.2212058233595313,1.4913436630072308
002,1200,3.0791812460476247,external,600,1200,1,go,1,external-action,353.75,2.548092050072288,0.5700423719296769,0.002834734232947761,NA,1200,600,1,3.07918124604762,1440000,1,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-1.2260862349260744,1.2212058233595313,1.4913436630072308
002,1200,3.0791812460476247,external,600,1800,1,go,0,external-action,299.2,2.475804683970342,-0.5434862275125617,0.003344677341907189,NA,1200,600,1,3.07918124604762,1440000,1,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-1.2260862349260744,1.2212058233595313,1.4913436630072308
002,1200,3.0791812460476247,external,600,1800,1,go,1,external-action,301.67499999999995,2.4791363928947696,-0.4929640774920387,0.003320943818439539,-57.175,1200,600,1,3.07918124604762,1440000,1,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-1.2260862349260744,1.2212058233595313,1.4913436630072308
002,1200,3.0791812460476247,external,1200,600,no-go,no-go,0,external-action,402.3,2.6045500325712614,1.5610930319282217,0.002485707183693761,NA,1200,1200,NA,3.07918124604762,1440000,NA,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-0.001072456798535992,NA,NA
002,1200,3.0791812460476247,external,1200,600,0,go,0,external-action,307.15,2.4873127623426368,-0.3812029577496694,0.0032563043918921787,48.899999999999984,1200,1200,0,3.07918124604762,1440000,0,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-0.001072456798535992,-3.8294318700518386e-4,1.4664548447368722e-7
002,1200,3.0791812460476247,external,1200,600,0,go,1,external-action,283.5,2.4523800811414183,-0.8639701690568903,0.003530147898877139,-46.800000000000004,1200,1200,0,3.07918124604762,1440000,0,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-0.001072456798535992,-3.8294318700518386e-4,1.4664548447368722e-7
002,1200,3.0791812460476247,external,1200,1200,0,go,0,external-action,373.23333333333335,2.5681372474073596,0.9677554586232222,0.002728713077472964,65.23333333333333,1200,1200,0,3.07918124604762,1440000,0,9.481357146011373,-0.009113262810010283,8.305155904431652e-5,-0.001072456798535992,-3.8294318700518386e-4,1.4664548447368722e-7
