"","idx","variable","value"
"134",63,"fpMain",-0.00110015321066788
"135",63,"oneBackFPMain",0.0129839854262256
"136",63,"interaction",-1.29254157828895e-05
"137",64,"intercept",14.6551987954459
"138",64,"fpMain",-0.000408064873870241
"139",64,"oneBackFPMain",0.0138201027807912
"140",64,"interaction",-1.4048415775452e-05
"141",65,"intercept",15.0027718835929
"142",65,"fpMain",-0.00139927813212321
"143",65,"oneBackFPMain",0.0141655026052246
"144",65,"interaction",-8.1993732638631e-06
"145",66,"intercept",15.8852874968488
"146",66,"fpMain",-0.00279020294566453
"147",66,"oneBackFPMain",0.0148809983545499
"148",66,"interaction",-1.20003508289866e-05
"149",67,"intercept",15.7134806184661
"150",67,"fpMain",-0.0046325139043802
"151",67,"oneBackFPMain",0.0156942434541966
"152",67,"interaction",-1.21442169659314e-05
"153",68,"intercept",15.533525748823
"154",68,"fpMain",-0.00465040477952379
"155",68,"oneBackFPMain",0.0156348502074821
"156",68,"interaction",-1.25896131190879e-05
"157",69,"intercept",16.9875211302772
"158",69,"fpMain",-0.00488287372750458
"159",69,"oneBackFPMain",0.0137705636407848
"160",69,"interaction",-9.5247080965579e-06
"161",70,"intercept",17.25325680006
"162",70,"fpMain",-0.00514362878749363
"163",70,"oneBackFPMain",0.0138890014469699
"164",70,"interaction",-7.00920365265713e-06
"165",71,"intercept",17.3427343341856
"166",71,"fpMain",-0.00525605145354496
"167",71,"oneBackFPMain",0.0116049231737927
"168",71,"interaction",-5.04560536600304e-06
"169",72,"intercept",16.3685998518028
"170",72,"fpMain",-0.00419803354811445
"171",72,"oneBackFPMain",0.0132063158069008
"172",72,"interaction",-5.23039998505534e-06
"173",73,"intercept",15.6486642231034
"174",73,"fpMain",-0.00354822140931225
"175",73,"oneBackFPMain",0.0132849100700412
"176",73,"interaction",-4.58452256186045e-06
"177",74,"intercept",15.5127151219941
"178",74,"fpMain",-0.00328954973905565
"179",74,"oneBackFPMain",0.0123922069247038
"180",74,"interaction",-6.40502430710227e-06
"181",75,"intercept",15.7538249335844
"182",75,"fpMain",-0.00260312419965711
"183",75,"oneBackFPMain",0.0108681578366599
"184",75,"interaction",-7.81907035264428e-06
"185",76,"intercept",15.804772790169
"186",76,"fpMain",-0.00214232906426449
"187",76,"oneBackFPMain",0.0120323462417466
"188",76,"interaction",-9.18540973454194e-06
"189",77,"intercept",15.707224228229
"190",77,"fpMain",-0.00226936254834454
"191",77,"oneBackFPMain",0.0114575979135729
"192",77,"interaction",-1.06472279498618e-05
"193",78,"intercept",16.1154630833097
"194",78,"fpMain",-0.0029142609599746
"195",78,"oneBackFPMain",0.0119094284577251
"196",78,"interaction",-7.72971375372013e-06
"197",79,"intercept",15.5889414695989
"198",79,"fpMain",-0.00174728614616887
"199",79,"oneBackFPMain",0.011639127257738
"200",79,"interaction",-7.50695346830212e-06
"201",80,"intercept",16.4406228475823
"202",80,"fpMain",-0.00153295663357716
"203",80,"oneBackFPMain",0.0110682936511317
"204",80,"interaction",-8.86033155893426e-06
"205",81,"intercept",17.2704337174799
"206",81,"fpMain",-0.000111927296588013
"207",81,"oneBackFPMain",0.0131061634976323
"208",81,"interaction",-4.01881430963213e-06
"209",82,"intercept",17.2859942709365
"210",82,"fpMain",-1.45512478473207e-05
"211",82,"oneBackFPMain",0.0114629879881739
"212",82,"interaction",3.29124475628333e-06
"213",83,"intercept",17.4987841482871
"214",83,"fpMain",-0.000915126054901463
"215",83,"oneBackFPMain",0.0119298022288961
"216",83,"interaction",8.31109466974042e-06
"217",84,"intercept",17.7005154944703
"218",84,"fpMain",-0.00126671895460014
"219",84,"oneBackFPMain",0.0112966190473935
"220",84,"interaction",9.19588743244991e-06
"221",85,"intercept",17.2826067206429
"222",85,"fpMain",-0.00036211856334801
"223",85,"oneBackFPMain",0.0110797539170422
"224",85,"interaction",1.03304349080489e-05
"225",86,"intercept",16.3300084699114
"226",86,"fpMain",-0.00212702591994015
"227",86,"oneBackFPMain",0.0112016190646296
"228",86,"interaction",9.31628047780494e-06
"229",87,"intercept",16.1441375179635
"230",87,"fpMain",-0.00304568304298748
"231",87,"oneBackFPMain",0.0101852645051518
"232",87,"interaction",1.08084368308768e-05
"233",88,"intercept",16.3517914952188
"234",88,"fpMain",-0.00246877735534462
"235",88,"oneBackFPMain",0.0114360724901664
"236",88,"interaction",1.176677551645e-05
"237",89,"intercept",15.9728219277114
"238",89,"fpMain",-0.00253088732915363
"239",89,"oneBackFPMain",0.0107782955570318
"240",89,"interaction",8.79207472158302e-06
"241",90,"intercept",15.8500477621956
"242",90,"fpMain",-0.00247810798633411
"243",90,"oneBackFPMain",0.00793473813413659
"244",90,"interaction",1.07432359789901e-05
"245",91,"intercept",14.9669079773066
"246",91,"fpMain",-0.00138306311306351
"247",91,"oneBackFPMain",0.00961425482891145
"248",91,"interaction",7.26128504249599e-06
"249",92,"intercept",15.2349284435853
"250",92,"fpMain",-0.00155808835725814
"251",92,"oneBackFPMain",0.0102635364086326
"252",92,"interaction",3.80430987823965e-06
"253",93,"intercept",15.711079624478
"254",93,"fpMain",-0.00208919620957589
"255",93,"oneBackFPMain",0.0120341419399629
"256",93,"interaction",3.27919388023925e-08
"257",94,"intercept",15.6420070151949
"258",94,"fpMain",-0.00316582475512431
"259",94,"oneBackFPMain",0.0103917203279774
"260",94,"interaction",-4.36736465252099e-06
"261",95,"intercept",15.3246318427744
"262",95,"fpMain",-0.00348047730898911
"263",95,"oneBackFPMain",0.00958562859852684
"264",95,"interaction",-3.20653021484488e-06
"265",96,"intercept",14.9172846320202
"266",96,"fpMain",-0.00217173459614514
"267",96,"oneBackFPMain",0.00808907476453105
"268",96,"interaction",-4.56635646637944e-06
"269",97,"intercept",14.859083306035
"270",97,"fpMain",-0.0024972355668823
"271",97,"oneBackFPMain",0.00690392499714153
"272",97,"interaction",-5.64910733412167e-06
"273",98,"intercept",13.3191026727795
"274",98,"fpMain",-0.00461285070155694
"275",98,"oneBackFPMain",0.00482249053045193
"276",98,"interaction",-1.04697592471879e-05
"277",99,"intercept",12.4228464993034
"278",99,"fpMain",-0.00392777096045598
"279",99,"oneBackFPMain",0.004399965471748
"280",99,"interaction",-9.77438617096445e-06
"281",100,"intercept",12.5357517897046
"282",100,"fpMain",-0.00329107884560127
"283",100,"oneBackFPMain",0.00611444743131559
"284",100,"interaction",-9.11509352428908e-06
"285",101,"intercept",12.5977501105498
"286",101,"fpMain",-0.00319199340727244
"287",101,"oneBackFPMain",0.00581432648949934
"288",101,"interaction",-7.58034471178048e-06
"289",102,"intercept",12.1249322857651
"290",102,"fpMain",-0.00536218866821383
"291",102,"oneBackFPMain",0.00587679281492066
"292",102,"interaction",-6.82665317519556e-06
"293",103,"intercept",11.1701832452723
"294",103,"fpMain",-0.0055148377051998
"295",103,"oneBackFPMain",0.00565482944534598
"296",103,"interaction",-4.94356602316502e-06
"297",104,"intercept",11.6698228335894
"298",104,"fpMain",-0.008168107432715
"299",104,"oneBackFPMain",0.00535900316092486
"300",104,"interaction",-3.13248395313723e-06
"301",105,"intercept",11.911954848709
"302",105,"fpMain",-0.00840404596692722
"303",105,"oneBackFPMain",0.00594327454758091
"304",105,"interaction",-2.81429790766126e-06
"305",106,"intercept",12.7398941380909
"306",106,"fpMain",-0.00748671653127328
"307",106,"oneBackFPMain",0.00528880494817568
