,ID,date,Acc,condition,block,trialType,foreperiod,corrAns,RT,action_trigger.rt,Response.keys,counterbalance,extFixationDuration,oneBackFP,twoBackFP,oneBacktrialType,twoBacktrialType,oneBackEffect,oneBackAcc
7,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3611,,space,external-action,1.409012933,,,,,,
8,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3319,,space,external-action,1.389477954,0.6,,go,,-0.029200000000000004,1.0
9,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3231,,space,external-action,1.387512822,1.8,0.6,go,go,-0.008799999999999975,1.0
10,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3704,,space,external-action,1.266999545,0.6,1.8,go,go,0.04730000000000001,1.0
11,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3086,,space,external-action,1.466769643,1.8,0.6,go,go,-0.06180000000000002,1.0
12,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.62210702,1.8,1.8,go,go,,1.0
13,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3564,,space,external-action,1.360484356,1.2,1.8,no-go,go,,1.0
14,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3009,,space,external-action,1.588388692,0.6,1.2,go,no-go,-0.055499999999999994,1.0
15,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3079,,space,external-action,1.596352109,1.2,0.6,go,go,0.007000000000000006,1.0
16,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.2805,,space,external-action,1.313025846,0.6,1.2,go,go,-0.02739999999999998,1.0
17,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.2699,,space,external-action,1.507835691,0.6,0.6,go,go,-0.010600000000000054,1.0
18,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3112,,space,external-action,1.390703376,1.2,0.6,go,go,0.0413,1.0
19,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.4063,,space,external-action,1.467369773,1.2,1.2,go,go,0.09510000000000002,1.0
20,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.2786,,space,external-action,1.736466579,1.2,1.2,go,go,-0.12769999999999998,1.0
21,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3101,,space,external-action,1.373204151,1.8,1.2,go,go,0.03149999999999997,1.0
22,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3048,,space,external-action,1.564654851,0.6,1.8,go,go,-0.005299999999999971,1.0
23,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.2891,,space,external-action,1.4822545,1.2,0.6,go,go,-0.015699999999999992,1.0
24,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.306,,space,external-action,1.360801156,1.8,1.2,go,go,0.01689999999999997,1.0
25,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3402,,space,external-action,1.262615399,1.8,1.8,go,go,0.03420000000000001,1.0
26,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.2879,,space,external-action,1.28601421,0.6,1.8,go,go,-0.05230000000000001,1.0
27,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3196,,space,external-action,1.36091442,1.2,0.6,go,go,0.031700000000000006,1.0
28,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.291,,space,external-action,1.666886985,1.8,1.2,go,go,-0.028600000000000014,1.0
29,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3021,,space,external-action,1.676835907,1.8,1.8,go,go,0.011099999999999999,1.0
30,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3269,,space,external-action,1.391061442,1.2,1.8,go,go,0.024800000000000044,1.0
31,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.2889,,space,external-action,1.618282746,0.6,1.2,go,go,-0.038000000000000034,1.0
32,002,2022-07-03_16h45.13.041,0.0,external,0.0,no-go,0.6,None,0.3526,,space,external-action,1.321937014,1.2,0.6,go,go,0.06370000000000003,1.0
33,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.2685,,space,external-action,1.666257101,0.6,1.2,no-go,go,-0.08410000000000001,0.0
34,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.8,None,,,,external-action,1.30802613,1.8,0.6,go,no-go,,1.0
35,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.2925,,space,external-action,1.26415456,1.8,1.8,no-go,go,,1.0
36,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3379,,space,external-action,1.624477178,1.2,1.8,go,no-go,0.045399999999999996,1.0
37,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3614,,space,external-action,1.542987715,1.8,1.2,go,go,0.02350000000000002,1.0
38,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.4215,,space,external-action,1.665338218,1.2,1.8,go,go,0.06009999999999999,1.0
39,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,0.6,None,,,,external-action,1.629165858,1.8,1.2,go,go,,1.0
40,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.2939,,space,external-action,1.392389796,0.6,1.8,no-go,go,,1.0
41,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.34914629,1.8,0.6,go,no-go,,1.0
42,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3073,,space,external-action,1.650881154,1.2,1.8,no-go,go,,1.0
43,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3055,,space,external-action,1.364267336,1.2,1.2,go,no-go,-0.0018000000000000238,1.0
44,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.4079,,space,external-action,1.363529432,1.2,1.2,go,go,0.10239999999999999,1.0
45,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.4033,,space,external-action,1.67020767,1.2,1.2,go,go,-0.004599999999999993,1.0
46,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3927,,space,external-action,1.357408992,0.6,1.2,go,go,-0.010599999999999998,1.0
47,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.305,,space,external-action,1.281465408,1.2,0.6,go,go,-0.0877,1.0
48,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.2466,,space,external-action,1.356316153,0.6,1.2,go,go,-0.05839999999999998,1.0
49,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3031,,space,external-action,1.564236672,1.2,0.6,go,go,0.05649999999999997,1.0
50,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.541883052,1.2,1.2,go,go,,1.0
51,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3527,,space,external-action,1.706669561,1.2,1.2,no-go,go,,1.0
52,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.4472,,space,external-action,1.4080155,1.8,1.2,go,no-go,0.09449999999999997,1.0
53,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.479,,space,external-action,1.560540924,0.6,1.8,go,go,0.031799999999999995,1.0
54,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,0.6,None,,,,external-action,1.291389218,0.6,0.6,go,go,,1.0
55,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3039,,space,external-action,1.377828884,0.6,0.6,no-go,go,,1.0
56,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3038,,space,external-action,1.269419036,1.8,0.6,go,no-go,-9.999999999998899e-05,1.0
57,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.8,None,,,,external-action,1.468778862,1.8,1.8,go,go,,1.0
58,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3021,,space,external-action,1.66524307,1.8,1.8,no-go,go,,1.0
59,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3528,,space,external-action,1.562624217,1.2,1.8,go,no-go,0.05070000000000002,1.0
60,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3375,,space,external-action,1.578480891,0.6,1.2,go,go,-0.01529999999999998,1.0
61,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.679409792,0.6,0.6,go,go,,1.0
62,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3744,,space,external-action,1.274832517,1.2,0.6,no-go,go,,1.0
63,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3801,,space,external-action,1.35745167,0.6,1.2,go,no-go,0.005699999999999983,1.0
64,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.2949,,space,external-action,1.285922656,0.6,0.6,go,go,-0.0852,1.0
65,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3236,,space,external-action,1.620798981,1.2,0.6,go,go,0.028700000000000003,1.0
66,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.8,None,,,,external-action,1.250198226,1.8,1.2,go,go,,1.0
67,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.2898,,space,external-action,1.457523277,1.8,1.8,no-go,go,,1.0
68,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.697498713,0.6,1.8,go,no-go,,1.0
69,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.4023,,space,external-action,1.632744449,1.2,0.6,no-go,go,,1.0
70,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.8,None,,,,external-action,1.62715357,1.2,1.2,go,no-go,,1.0
71,002,2022-07-03_16h45.13.041,0.0,external,0.0,go,0.6,space,,,,external-action,1.257989408,1.8,1.2,no-go,go,,1.0
72,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.2,space,0.3049,,space,external-action,1.430515742,0.6,1.8,go,no-go,,0.0
73,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3596,,space,external-action,1.57902908,1.2,0.6,go,go,0.05469999999999997,1.0
74,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3242,,space,external-action,1.503012088,0.6,1.2,go,go,-0.03539999999999999,1.0
75,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.2722,,space,external-action,1.674111422,1.8,0.6,go,go,-0.05199999999999999,1.0
76,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,0.6,space,0.3727,,space,external-action,1.502767554,1.8,1.8,go,go,0.10049999999999998,1.0
77,002,2022-07-03_16h45.13.041,0.0,external,0.0,no-go,0.6,None,0.3333,,space,external-action,1.392336134,0.6,1.8,go,go,-0.03939999999999999,1.0
78,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,0.6,None,,,,external-action,1.273319707,0.6,0.6,no-go,go,,0.0
79,002,2022-07-03_16h45.13.041,1.0,external,0.0,no-go,1.8,None,,,,external-action,1.286196549,0.6,0.6,no-go,no-go,,1.0
80,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3554,,space,external-action,1.615475335,1.8,0.6,no-go,no-go,,1.0
81,002,2022-07-03_16h45.13.041,1.0,external,0.0,go,1.8,space,0.3545,,space,external-action,1.269480504,1.8,1.8,go,no-go,-0.0009000000000000119,1.0
83,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.2,None,,,,external-action,1.47741835,,,,,,
84,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3854,,space,external-action,1.490849973,1.2,,no-go,,,1.0
85,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.303,,space,external-action,1.611250324,0.6,1.2,go,no-go,-0.08240000000000003,1.0
86,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3215,,space,external-action,1.350448128,1.8,0.6,go,go,0.018500000000000016,1.0
87,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3942,,space,external-action,1.26526967,1.8,1.8,go,go,0.07269999999999999,1.0
88,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.2916,,space,external-action,1.72981374,0.6,1.8,go,go,-0.10259999999999997,1.0
89,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3208,,space,external-action,1.546277189,1.2,0.6,go,go,0.029199999999999948,1.0
90,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3223,,space,external-action,1.291524557,1.8,1.2,go,go,0.0015000000000000013,1.0
91,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.2768,,space,external-action,1.602298749,1.2,1.8,go,go,-0.045499999999999985,1.0
92,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3297,,space,external-action,1.535630655,1.8,1.2,go,go,0.0529,1.0
93,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.2726,,space,external-action,1.717059242,1.8,1.8,go,go,-0.057099999999999984,1.0
94,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3181,,space,external-action,1.577039591,1.8,1.8,go,go,0.045499999999999985,1.0
95,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3213,,space,external-action,1.289019248,0.6,1.8,go,go,0.0031999999999999806,1.0
96,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.305,,space,external-action,1.362137291,1.2,0.6,go,go,-0.01629999999999998,1.0
97,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3724,,space,external-action,1.546864733,0.6,1.2,go,go,0.06740000000000002,1.0
98,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.2915,,space,external-action,1.45514475,1.2,0.6,go,go,-0.08090000000000003,1.0
99,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3332,,space,external-action,1.54359808,1.2,1.2,go,go,0.041700000000000015,1.0
100,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.303,,space,external-action,1.649050682,1.2,1.2,go,go,-0.030200000000000005,1.0
101,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3195,,space,external-action,1.314051093,1.2,1.2,go,go,0.016500000000000015,1.0
102,002,2022-07-03_16h45.13.041,0.0,external,1.0,no-go,1.2,None,0.3016,,space,external-action,1.488869225,0.6,1.2,go,go,-0.017900000000000027,1.0
103,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3711,,space,external-action,1.690125569,1.2,0.6,no-go,go,0.0695,0.0
104,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.319,,space,external-action,1.278420662,0.6,1.2,go,no-go,-0.05209999999999998,1.0
105,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3352,,space,external-action,1.288550972,1.8,0.6,go,go,0.016199999999999992,1.0
106,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.621574857,1.8,1.8,go,go,,1.0
107,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.627903308,0.6,1.8,no-go,go,,1.0
108,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.67503635,0.6,0.6,no-go,no-go,,1.0
109,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3579,,space,external-action,1.58051024,0.6,0.6,no-go,no-go,,1.0
110,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.2,None,,,,external-action,1.470425367,1.8,0.6,go,no-go,,1.0
111,002,2022-07-03_16h45.13.041,0.0,external,1.0,go,0.6,space,,,,external-action,1.358346041,1.2,1.8,no-go,go,,1.0
112,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3351,,space,external-action,1.475371075,0.6,1.2,go,no-go,,0.0
113,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.400564077,1.2,0.6,go,go,,1.0
114,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3041,,space,external-action,1.728869068,0.6,1.2,no-go,go,,1.0
115,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.2859,,space,external-action,1.433482164,0.6,0.6,go,no-go,-0.018199999999999994,1.0
116,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3244,,space,external-action,1.588567258,1.8,0.6,go,go,0.038500000000000034,1.0
117,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3271,,space,external-action,1.718356438,1.2,1.8,go,go,0.00269999999999998,1.0
118,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3376,,space,external-action,1.307796083,1.8,1.2,go,go,0.01050000000000001,1.0
119,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3415,,space,external-action,1.473206073,1.2,1.8,go,go,0.0039000000000000146,1.0
120,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3388,,space,external-action,1.410787478,0.6,1.2,go,go,-0.0027000000000000357,1.0
121,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.2,None,,,,external-action,1.387053812,0.6,0.6,go,go,,1.0
122,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3094,,space,external-action,1.47341516,1.2,0.6,no-go,go,,1.0
123,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3133,,space,external-action,1.394442409,1.8,1.2,go,no-go,0.0039000000000000146,1.0
124,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3077,,space,external-action,1.742887305,0.6,1.8,go,go,-0.005600000000000049,1.0
125,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3297,,space,external-action,1.358282,0.6,0.6,go,go,0.02200000000000002,1.0
126,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3042,,space,external-action,1.57702973,1.2,0.6,go,go,-0.025499999999999967,1.0
127,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.431012261,0.6,1.2,go,go,,1.0
128,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3361,,space,external-action,1.405912501,1.8,0.6,no-go,go,,1.0
129,002,2022-07-03_16h45.13.041,0.0,external,1.0,go,0.6,space,,,,external-action,1.697309909,1.2,1.8,go,no-go,,1.0
130,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3363,,space,external-action,1.748087843,0.6,1.2,go,go,,0.0
131,002,2022-07-03_16h45.13.041,0.0,external,1.0,go,1.8,space,,,,external-action,1.345886539,0.6,0.6,go,go,,1.0
132,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3263,,space,external-action,1.664353258,1.8,0.6,go,go,,0.0
133,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.2871,,space,external-action,1.623517475,1.8,1.8,go,go,-0.03919999999999996,1.0
134,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.2866,,space,external-action,1.510510441,1.2,1.8,go,go,-0.0005000000000000004,1.0
135,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.379963545,1.8,1.2,go,go,,1.0
136,002,2022-07-03_16h45.13.041,0.0,external,1.0,go,1.2,space,,,,external-action,1.659016853,1.8,1.8,no-go,go,,1.0
137,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3209,,space,external-action,1.619412373,1.2,1.8,go,no-go,,0.0
138,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.3015,,space,external-action,1.276642047,1.2,1.2,go,go,-0.01940000000000003,1.0
139,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3554,,space,external-action,1.546213934,1.8,1.2,go,go,0.0539,1.0
140,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.2882,,space,external-action,1.31471674,0.6,1.8,go,go,-0.06719999999999998,1.0
141,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.2755,,space,external-action,1.653587548,1.2,0.6,go,go,-0.012699999999999989,1.0
142,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.2872,,space,external-action,1.374037493,1.2,1.2,go,go,0.011699999999999988,1.0
143,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.298162515,1.2,1.2,go,go,,1.0
144,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.2,None,,,,external-action,1.299029544,1.8,1.2,no-go,go,,1.0
145,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.303,,space,external-action,1.286533241,1.2,1.8,no-go,no-go,,1.0
146,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.2918,,space,external-action,1.409723601,1.8,1.2,go,no-go,-0.011199999999999988,1.0
147,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.2731,,space,external-action,1.575672144,1.2,1.8,go,go,-0.018699999999999994,1.0
148,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.2874,,space,external-action,1.6604063,1.8,1.2,go,go,0.01429999999999998,1.0
149,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3673,,space,external-action,1.553482231,1.8,1.8,go,go,0.07990000000000003,1.0
150,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.8,space,0.4067,,space,external-action,1.506059098,0.6,1.8,go,go,0.03939999999999999,1.0
151,002,2022-07-03_16h45.13.041,0.0,external,1.0,go,0.6,space,,,,external-action,1.392326135,1.8,0.6,go,go,,1.0
152,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.580375933,0.6,1.8,go,go,,0.0
153,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3877,,space,external-action,1.280370053,1.8,0.6,no-go,go,,1.0
154,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.400923903,0.6,1.8,go,no-go,,1.0
155,002,2022-07-03_16h45.13.041,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.376786709,0.6,0.6,no-go,go,,1.0
156,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,0.6,space,0.3677,,space,external-action,1.497582284,1.8,0.6,no-go,no-go,,1.0
157,002,2022-07-03_16h45.13.041,1.0,external,1.0,go,1.2,space,0.3056,,space,external-action,1.295402298,0.6,1.8,go,no-go,-0.062100000000000044,1.0
166,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.2,space,0.3361,0.3669,space,external-action,,,,,,,
167,002,2022-07-03_16h45.13.041,1.0,action,2.0,no-go,1.8,None,,0.7018,,external-action,,1.2,,go,,,1.0
168,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.3841,0.2293,space,external-action,,1.8,1.2,no-go,go,,1.0
169,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.3048,0.5257,space,external-action,,1.8,1.8,go,no-go,-0.07929999999999998,1.0
170,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.2,space,0.4207,0.7328,space,external-action,,1.8,1.8,go,go,0.1159,1.0
171,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,0.6,space,0.3858,0.387,space,external-action,,1.2,1.8,go,go,-0.03490000000000004,1.0
172,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,0.6,space,0.2586,0.5348,space,external-action,,0.6,1.2,go,go,-0.12719999999999998,1.0
173,002,2022-07-03_16h45.13.041,1.0,action,2.0,no-go,1.2,None,,0.4188,,external-action,,0.6,0.6,go,go,,1.0
174,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.4078,0.3194,space,external-action,,1.2,0.6,no-go,go,,1.0
175,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,0.6,space,0.4514,0.9393,space,external-action,,1.8,1.2,go,no-go,0.04360000000000003,1.0
176,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,0.6,space,0.3072,0.5025,space,external-action,,0.6,1.8,go,go,-0.14420000000000005,1.0
177,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.2,space,0.2893,0.4008,space,external-action,,0.6,0.6,go,go,-0.01789999999999997,1.0
178,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.3544,0.3515,space,external-action,,1.2,0.6,go,go,0.06509999999999999,1.0
179,002,2022-07-03_16h45.13.041,1.0,action,2.0,no-go,1.8,None,,0.7574,,external-action,,1.8,1.2,go,go,,1.0
180,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.2886,0.3357,space,external-action,,1.8,1.8,no-go,go,,1.0
181,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.2763,0.6263,space,external-action,,1.8,1.8,go,no-go,-0.012300000000000033,1.0
182,002,2022-07-03_16h45.13.041,1.0,action,2.0,no-go,0.6,None,,0.4858,,external-action,,1.8,1.8,go,go,,1.0
183,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.3388,0.3753,space,external-action,,0.6,1.8,no-go,go,,1.0
184,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.3078,0.5696,space,external-action,,1.8,0.6,go,no-go,-0.030999999999999972,1.0
185,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.3048,0.3011,space,external-action,,1.8,1.8,go,go,-0.0030000000000000027,1.0
186,002,2022-07-03_16h45.13.041,0.0,action,2.0,go,0.6,space,,0.6872,,external-action,,1.8,1.8,go,go,,1.0
187,002,2022-07-03_16h45.13.041,0.0,action,2.0,go,0.6,space,,0.5189,,external-action,,0.6,1.8,go,go,,0.0
188,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,0.6,space,0.3349,2.3914,space,external-action,,0.6,0.6,go,go,,0.0
189,002,2022-07-03_16h45.13.041,1.0,action,2.0,no-go,1.8,None,,0.4376,,external-action,,0.6,0.6,go,go,,1.0
190,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.4379,0.3035,space,external-action,,1.8,0.6,no-go,go,,1.0
191,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,0.6,space,0.3559,0.3831,space,external-action,,1.8,1.8,go,no-go,-0.08200000000000002,1.0
192,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,0.6,space,0.3157,0.275,space,external-action,,0.6,1.8,go,go,-0.040200000000000014,1.0
193,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,0.6,space,0.2594,0.252,space,external-action,,0.6,0.6,go,go,-0.05629999999999996,1.0
194,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.343,0.2519,space,external-action,,0.6,0.6,go,go,0.08360000000000001,1.0
195,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.2,space,0.2873,0.2524,space,external-action,,1.8,0.6,go,go,-0.05570000000000003,1.0
196,002,2022-07-03_16h45.13.041,1.0,action,2.0,go,1.8,space,0.2903,0.286,space,external-action,,1.2,1.8,go,go,0.0030000000000000027,1.0
