"","idx","variable","value"
"135",53,"oneBackFPMain",0.0167025644420011
"136",53,"interaction",-0.0220713837350143
"137",54,"intercept",0.380474296265882
"138",54,"fpMain",-0.0328295477990001
"139",54,"oneBackFPMain",0.0157156831260123
"140",54,"interaction",-0.0312151034938803
"141",55,"intercept",0.380703423611349
"142",55,"fpMain",-0.0318966848787531
"143",55,"oneBackFPMain",0.0172178748284225
"144",55,"interaction",-0.0352928984979296
"145",56,"intercept",0.381285379504458
"146",56,"fpMain",-0.030222686971653
"147",56,"oneBackFPMain",0.0175792577407037
"148",56,"interaction",-0.0318716165969859
"149",57,"intercept",0.381844787205302
"150",57,"fpMain",-0.0312742787737262
"151",57,"oneBackFPMain",0.0167044897995427
"152",57,"interaction",-0.0315760899481832
"153",58,"intercept",0.381310774569691
"154",58,"fpMain",-0.0333772894409982
"155",58,"oneBackFPMain",0.0178860726706082
"156",58,"interaction",-0.0322022791510254
"157",59,"intercept",0.380976244899801
"158",59,"fpMain",-0.0334006423183375
"159",59,"oneBackFPMain",0.0167168041273663
"160",59,"interaction",-0.0360351633359958
"161",60,"intercept",0.381241384909628
"162",60,"fpMain",-0.033190571293528
"163",60,"oneBackFPMain",0.0133986238527136
"164",60,"interaction",-0.0343581860233153
"165",61,"intercept",0.38105022556144
"166",61,"fpMain",-0.0341546698520449
"167",61,"oneBackFPMain",0.0154758890801523
"168",61,"interaction",-0.0372164045439772
"169",62,"intercept",0.381728338725576
"170",62,"fpMain",-0.0323004639695374
"171",62,"oneBackFPMain",0.0156251889829785
"172",62,"interaction",-0.0350881168322306
"173",63,"intercept",0.381189038996881
"174",63,"fpMain",-0.0340644418607135
"175",63,"oneBackFPMain",0.0203276683751507
"176",63,"interaction",-0.0404139779163558
"177",64,"intercept",0.380793018266286
"178",64,"fpMain",-0.0339921813034997
"179",64,"oneBackFPMain",0.0217672875124224
"180",64,"interaction",-0.0411821361584133
"181",65,"intercept",0.381000284169122
"182",65,"fpMain",-0.033681228579503
"183",65,"oneBackFPMain",0.0224236468075371
"184",65,"interaction",-0.0464848692917299
"185",66,"intercept",0.380656619665913
"186",66,"fpMain",-0.0324558340786403
"187",66,"oneBackFPMain",0.0234959887237601
"188",66,"interaction",-0.047689536464195
"189",67,"intercept",0.3808467133265
"190",67,"fpMain",-0.0330206107785514
"191",67,"oneBackFPMain",0.0222837078412399
"192",67,"interaction",-0.0433067009844614
"193",68,"intercept",0.381025670419057
"194",68,"fpMain",-0.0341231983300223
"195",68,"oneBackFPMain",0.0240006459716678
"196",68,"interaction",-0.0476346003280703
"197",69,"intercept",0.381233685317563
"198",69,"fpMain",-0.0356240942418653
"199",69,"oneBackFPMain",0.0251380487738477
"200",69,"interaction",-0.0474264818455027
"201",70,"intercept",0.380236962547515
"202",70,"fpMain",-0.0320862287663988
"203",70,"oneBackFPMain",0.0252424096378311
"204",70,"interaction",-0.0520022709434461
"205",71,"intercept",0.381765613842223
"206",71,"fpMain",-0.029313873643808
"207",71,"oneBackFPMain",0.0257871198266215
"208",71,"interaction",-0.0453754225496767
"209",72,"intercept",0.382270911742596
"210",72,"fpMain",-0.0276528766169297
"211",72,"oneBackFPMain",0.0272949739243026
"212",72,"interaction",-0.0416794351704821
"213",73,"intercept",0.382967176665149
"214",73,"fpMain",-0.0237557304613805
"215",73,"oneBackFPMain",0.0286914204586405
"216",73,"interaction",-0.0439442166148368
"217",74,"intercept",0.382542503070166
"218",74,"fpMain",-0.0244052203418369
"219",74,"oneBackFPMain",0.0274023980834774
"220",74,"interaction",-0.0452682815464012
"221",75,"intercept",0.381392912117106
"222",75,"fpMain",-0.0268384066328327
"223",75,"oneBackFPMain",0.0266260088652448
"224",75,"interaction",-0.0499509577014622
"225",76,"intercept",0.38105466763277
"226",76,"fpMain",-0.027244940319765
"227",76,"oneBackFPMain",0.0246996204846804
"228",76,"interaction",-0.0488305210277842
"229",77,"intercept",0.379785042737567
"230",77,"fpMain",-0.0311316648038646
"231",77,"oneBackFPMain",0.023113458546077
"232",77,"interaction",-0.0383418435267851
"233",78,"intercept",0.379778875329189
"234",78,"fpMain",-0.0331532364547788
"235",78,"oneBackFPMain",0.0207831333063218
"236",78,"interaction",-0.0396737131817504
"237",79,"intercept",0.379550588651367
"238",79,"fpMain",-0.0333860673692937
"239",79,"oneBackFPMain",0.0225343951743679
"240",79,"interaction",-0.0391148770353994
"241",80,"intercept",0.378774666919535
"242",80,"fpMain",-0.030980180439928
"243",80,"oneBackFPMain",0.0220684030052587
"244",80,"interaction",-0.0423586201954694
"245",81,"intercept",0.380376629110605
"246",81,"fpMain",-0.0308312202190711
"247",81,"oneBackFPMain",0.0202804424206097
"248",81,"interaction",-0.0395666873980201
"249",82,"intercept",0.379879680848757
"250",82,"fpMain",-0.0295770676446594
"251",82,"oneBackFPMain",0.0205323913204265
"252",82,"interaction",-0.0337767334865744
"253",83,"intercept",0.378866062602788
"254",83,"fpMain",-0.0308570820429007
"255",83,"oneBackFPMain",0.0201137335162529
"256",83,"interaction",-0.0377420997256327
"257",84,"intercept",0.377798663644743
