,ID,condition,trial,delay
0,109,action,1,0.020300000011928887
1,109,action,2,0.006900000035756193
2,109,action,3,0.013699999988062928
3,109,action,4,0.009000000000014552
4,109,action,5,0.012000000000000455
5,109,action,6,0.018600000023837993
6,109,action,7,0.01780000001193116
7,109,action,8,0.013499999999993406
8,109,action,9,0.012100000023821167
9,109,action,10,0.008499999999997954
10,109,action,11,0.015400000035782568
11,109,action,12,0.009500000000002728
12,109,action,13,0.015500000000002956
13,109,action,14,0.009100000023835264
14,109,action,15,0.007000000000005002
15,109,action,16,0.01650000000000773
16,109,action,17,0.015899999976142
17,109,action,18,0.010099999964239714
18,109,action,19,0.0151999999880843
19,109,action,20,0.016100000023840266
20,109,action,21,0.008800000011916609
21,109,action,22,0.014499999999998181
22,109,action,23,0.01360000002384254
23,109,action,24,0.018699999988086802
24,109,action,25,0.019299999952323788
25,109,action,26,0.00709999996422539
26,109,action,27,0.014300000011900238
27,109,action,28,0.012899999976184517
28,109,action,29,0.018100000023849816
29,109,action,30,0.008499999999997954
30,109,action,31,0.00839999997614882
31,109,action,32,0.012099999964220842
32,109,action,33,0.01890000003578507
33,109,action,34,0.018899999976156323
34,109,action,35,0.014500000000026603
35,109,action,36,0.016100000023840266
36,109,action,37,0.019499999999993634
37,109,action,38,0.00960000002382344
38,109,action,39,0.01849999999998886
39,109,action,40,0.00969999998807225
40,109,action,41,0.008400000035749144
41,109,action,42,0.01160000002383299
42,109,action,43,0.014100000023830717
43,109,action,44,0.012599999964209019
44,109,action,45,0.01919999998807498
45,109,action,46,0.018899999976156323
46,109,action,47,0.010400000035758694
47,109,action,48,0.010799999952325834
48,109,action,49,0.01140000003579189
49,109,action,50,0.012499999999988631
50,109,action,51,0.016699999988077252
51,109,action,52,0.014800000011916836
52,109,action,53,0.015000000000043201
53,109,action,54,0.007899999976132221
54,109,action,55,0.010999999999967258
55,109,action,56,0.0153999999761254
56,109,action,57,0.015099999964206745
57,109,action,58,0.01620000004766098
58,109,action,59,0.016000000000019554
59,109,action,60,0.01230000001191911
60,109,action,61,0.017400000035763696
61,109,action,62,0.0153999999761254
62,109,action,63,0.011700000047710546
63,109,action,64,0.008500000000026375
64,109,action,65,0.019300000011924112
65,109,action,66,0.013599999964242215
66,109,action,67,0.008699999988095897
67,109,action,68,0.010099999964268136
68,109,action,69,0.019599999964270864
69,109,action,70,0.007800000011968677
70,109,action,71,0.011400000035735047
71,109,action,72,0.014299999952299913
72,109,action,73,0.010399999976129948
