,ID,k,r,c,a SSE Action,b SSE Action,SSEAction,R2_SSE_Action,a RMSE Action,b RMSE Action,RMSE_Action,R2_RMSE_Action,a 1-corr Action,b 1-corr Action,One_minus_corr_Action,R2_1-corr_Action,a SSE External,b SSE External,SSEExternal,R2_SSE_External,a RMSE External,b RMSE External,RMSE_External,R2_RMSE_External,a 1-corr External,b 1-corr External,One_minus_corr_External,R2_1-corr_External
0,2,1,-2.81,0.0001,11.268054235678411,273.3142901288416,265461.75166587986,0.18242320151660063,4.0,375.0,1.033453281589594,0.18242320151660074,4.0,375.0,0.5728897080184081,0.18242320151660074,4.488791439926821,303.91987157734195,174973.0445077112,0.06444396862609203,4.0,375.0,1.0866104901059674,0.06444396862609211,4.0,375.0,0.746141833643091,0.06444396862609211
1,2,2,-2.81,0.0001,10.361094515008979,282.1025348299215,259040.27891649684,0.20220023944786614,4.0,375.0,1.0199484328745845,0.20220023944786564,4.0,375.0,0.5503331906312567,0.20220023944786564,4.067853148584924,307.4950128417324,173125.7672065789,0.07432109813325205,4.0,375.0,1.0789306667299268,0.07432109813325184,4.0,375.0,0.7273810385661852,0.07432109813325184
2,2,3,-2.81,0.0001,9.201407492125178,288.5725969215712,256562.3227392614,0.20983192072403525,4.0,375.0,1.014868891934382,0.20983192072403561,4.0,375.0,0.5419258567392877,0.20983192072403561,3.5419078335559804,310.2451769629355,172465.7634206398,0.07785004469061914,4.0,375.0,1.0762993935883445,0.07785004469061929,4.0,375.0,0.7209837913478515,0.07785004469061929
3,2,4,-2.81,0.0001,8.129570360007465,293.32742929742824,255818.09708626103,0.21212400846030033,4.0,375.0,1.0133565163003317,0.21212400846030033,4.0,375.0,0.5394307777756959,0.21212400846030033,3.059105149094429,312.3268009141214,172360.10110702104,0.07841500608303072,4.0,375.0,1.0758831372245459,0.07841500608303069,4.0,375.0,0.7199732047052805,0.07841500608303069
4,2,5,-2.81,0.0001,7.211513530614736,296.9105970397499,255963.14395967286,0.21167728889416776,4.0,375.0,1.0136508060767118,0.21167728889416812,4.0,375.0,0.539915998002356,0.21167728889416812,2.648383844230261,313.932050011822,172534.88001120454,0.07748048808877421,4.0,375.0,1.0765724083461754,0.07748048808877409,4.0,375.0,0.7216468284916191,0.07748048808877409
5,2,6,-2.81,0.0001,6.437258623891977,299.69619112943053,256622.43484396936,0.20964678572050838,4.0,375.0,1.014991309590199,0.20964678572050807,4.0,375.0,0.5421279810683906,0.20964678572050807,2.307427155872662,315.1933134152038,172841.86315639768,0.07583909278825206,4.0,375.0,1.0777921078451054,0.07583909278825215,4.0,375.0,0.724611015492173,0.07583909278825215
6,2,7,-2.81,0.0001,5.785053964510888,301.9223870564184,257607.04236144235,0.20661436293949054,4.0,375.0,1.0170020870049579,0.20661436293949065,4.0,375.0,0.5454514735042136,0.20661436293949065,2.0277688604225412,316.1962689250776,173195.6184327129,0.07394761354213217,4.0,375.0,1.0792123879002897,0.07394761354213207,4.0,375.0,0.7280668950970992,0.07394761354213207
7,2,8,-2.81,0.0001,5.2341598812625465,303.74168047548926,258805.9028289543,0.20292207771699997,4.0,375.0,1.019465019891771,0.2029220777170001,4.0,375.0,0.5495312688798477,0.2029220777170001,1.800412354085383,316.99726051779027,173542.4505096949,0.07209315165918766,4.0,375.0,1.080620771137589,0.07209315165918748,4.0,375.0,0.7314983209378617,0.07209315165918748
8,2,9,-2.81,0.0001,4.76638888963327,305.25753327352027,260147.27162192925,0.1987908912234808,4.0,375.0,1.0222402957302494,0.1987908912234806,4.0,375.0,0.5541402785365328,0.1987908912234806,1.6170135225961453,317.63525228429563,173848.05305341148,0.07045913823861488,4.0,375.0,1.0818752743215545,0.07045913823861476,4.0,375.0,0.7345585973541151,0.07045913823861476
9,2,10,-2.81,0.0001,4.366097389098769,306.5432575945805,261586.71622457585,0.1943576480054968,4.0,375.0,1.0252422668845993,0.1943576480054966,4.0,375.0,0.5591398770522598,0.1943576480054966,1.4700558581401812,318.13949648906254,174092.47958296607,0.0691522242817364,4.0,375.0,1.0828880945732764,0.06915222428173631,4.0,375.0,0.7370318949345067,0.06915222428173631
10,2,11,-2.81,0.0001,4.019632436463665,307.65543702981347,263103.7179943031,0.1896855419789696,4.0,375.0,1.0284336238489244,0.18968554197896972,4.0,375.0,0.5644709631046746,0.18968554197896972,1.3528886957427309,318.53378032111607,174267.16118342802,0.06821822656148514,4.0,375.0,1.0836172050602575,0.06821822656148517,4.0,375.0,0.7388138086316867,0.06821822656148517
11,2,12,-2.81,0.0001,3.715033570422299,308.6400040754092,264699.296804084,0.18477143210492916,4.0,375.0,1.0318221333887445,0.18477143210492936,4.0,375.0,0.5701495235492586,0.18477143210492936,1.259763838205812,318.83798354444684,174372.17969644742,0.06765670748007346,4.0,375.0,1.0840577123068547,0.06765670748007357,4.0,375.0,0.7398909700143542,0.06765670748007357
12,2,13,-2.81,0.0001,3.4418987617222863,309.53589713297504,266392.153287401,0.17955772363341913,4.0,375.0,1.0354544935345873,0.17955772363341915,4.0,375.0,0.5762574795546013,0.17955772363341915,1.1857727550105264,319.06982161663973,174413.5382494041,0.0674355691681599,4.0,375.0,1.0842316457416605,0.06743556916815979,4.0,375.0,0.7403164056622756,0.06743556916815979
